run_id,stage,wave,arch,encoder,class_weights,n_images,train_pct,val_pct,seed,augmentation,checkpoint_metric,best_epoch,epochs_completed,early_stopped,best_val_loss,dice_macro,dice_axon,dice_myelin,dice_bg,iou_macro,iou_axon,iou_myelin,iou_bg,precision_macro,precision_axon,precision_myelin,precision_bg,recall_macro,recall_axon,recall_myelin,recall_bg,hd95_macro,hd95_myelin_axon,hd95_axon,hd95_myelin,hd95_bg,train_stems,val_stems,model_path,result_path
sw__unet__densenet169__cw4_1_1__80_20__seed5,sweep,1,unet,densenet169,"[4.0, 1.0, 1.0]",30,80,20,5,False,val_loss,20,60,True,0.1376,0.8885,0.8357,0.7227,0.928,0.8035,0.7482,0.5968,0.8692,0.9059,0.8731,0.8088,0.8976,0.8744,0.8224,0.6843,0.9636,12.6497,15.3334,17.0591,13.6077,7.2823,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__densenet169__cw4_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__densenet169__cw4_1_1__80_20__seed5/result.json
sw__unet__densenet169__cw4_1_1__93_7__seed1,sweep,1,unet,densenet169,"[4.0, 1.0, 1.0]",30,93,7,1,False,val_loss,31,71,True,0.0778,0.9154,0.8984,0.8218,0.9576,0.8468,0.8192,0.704,0.92,0.923,0.8958,0.8407,0.9402,0.9092,0.9026,0.8095,0.977,8.0332,9.0046,11.2224,6.7868,6.0904,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__densenet169__cw4_1_1__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__densenet169__cw4_1_1__93_7__seed1/result.json
sw__unet__densenet169__cw4_1_1__93_7__seed2,sweep,1,unet,densenet169,"[4.0, 1.0, 1.0]",30,93,7,2,False,val_loss,13,53,True,0.1319,0.8791,0.7222,0.605,0.9423,0.789,0.6279,0.5061,0.8918,0.9098,0.8432,0.7877,0.9167,0.8551,0.6676,0.5577,0.9714,29.4193,35.3751,37.4794,33.2707,17.5078,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__densenet169__cw4_1_1__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__densenet169__cw4_1_1__93_7__seed2/result.json
sw__unet__densenet169__cw4_1_1__93_7__seed3,sweep,1,unet,densenet169,"[4.0, 1.0, 1.0]",30,93,7,3,False,val_loss,13,53,True,0.1358,0.8703,0.701,0.5945,0.9357,0.7756,0.6209,0.4965,0.8808,0.8916,0.828,0.7339,0.9312,0.852,0.683,0.6192,0.946,26.4138,32.0864,31.8092,32.3635,15.0686,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__densenet169__cw4_1_1__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__densenet169__cw4_1_1__93_7__seed3/result.json
sw__unet__densenet169__cw4_1_1__93_7__seed4,sweep,1,unet,densenet169,"[4.0, 1.0, 1.0]",30,93,7,4,False,val_loss,37,77,True,0.1016,0.9063,0.8829,0.7886,0.9269,0.8314,0.7999,0.6653,0.8664,0.9146,0.8825,0.8343,0.8948,0.8995,0.8863,0.7499,0.9647,8.4358,9.176,10.1647,8.1872,6.9554,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__densenet169__cw4_1_1__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__densenet169__cw4_1_1__93_7__seed4/result.json
sw__unet__densenet169__cw4_1_1__93_7__seed5,sweep,1,unet,densenet169,"[4.0, 1.0, 1.0]",30,93,7,5,False,val_loss,12,52,True,0.1363,0.8701,0.6975,0.5767,0.9164,0.7752,0.6179,0.473,0.8475,0.9112,0.7901,0.7486,0.8566,0.8452,0.7137,0.5529,0.9875,26.7243,31.4635,32.4384,30.4887,17.2458,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__densenet169__cw4_1_1__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__densenet169__cw4_1_1__93_7__seed5/result.json
sw__unet__efficientnet-b3__cw1_1_1__80_20__seed2,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 1.0]",30,80,20,2,False,val_loss,72,112,True,0.1982,0.9091,0.8628,0.7622,0.953,0.837,0.7836,0.6463,0.9115,0.9063,0.8915,0.748,0.9675,0.9132,0.8428,0.8108,0.9407,13.4822,15.1864,15.7315,14.6414,10.0738,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_1__80_20__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_1__80_20__seed2/result.json
sw__unet__efficientnet-b3__cw1_1_1__80_20__seed3,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 1.0]",30,80,20,3,False,val_loss,67,107,True,0.2243,0.9018,0.7766,0.6966,0.9393,0.8244,0.7094,0.6011,0.8885,0.9003,0.8156,0.7109,0.9565,0.9042,0.8487,0.8053,0.9255,13.4365,16.0518,16.2784,15.8251,8.2059,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_1__80_20__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_1__80_20__seed3/result.json
sw__unet__efficientnet-b3__cw1_1_1__80_20__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 1.0]",30,80,20,4,False,val_loss,67,107,True,0.2219,0.907,0.8886,0.8129,0.9356,0.8326,0.8079,0.6948,0.8821,0.9079,0.8858,0.8246,0.9291,0.9063,0.8969,0.8068,0.9439,6.7389,7.3372,8.3075,6.367,5.5423,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_1__80_20__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_1__80_20__seed4/result.json
sw__unet__efficientnet-b3__cw1_1_1__93_7__seed1,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 1.0]",30,93,7,1,False,val_loss,54,94,True,0.1509,0.9148,0.8931,0.8165,0.9596,0.8456,0.8107,0.6988,0.9234,0.917,0.8845,0.8195,0.9497,0.9131,0.9034,0.8221,0.9707,9.06,9.9409,11.3643,8.5175,7.2981,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_1__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_1__93_7__seed1/result.json
sw__unet__efficientnet-b3__cw1_1_1__93_7__seed2,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 1.0]",30,93,7,2,False,val_loss,92,132,True,0.3035,0.8734,0.7539,0.6324,0.931,0.7802,0.6597,0.5186,0.872,0.8807,0.799,0.7055,0.9369,0.8666,0.7332,0.6253,0.9288,22.3665,26.1309,28.2544,24.0074,14.8376,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_1__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_1__93_7__seed2/result.json
sw__unet__efficientnet-b3__cw1_1_1__93_7__seed3,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 1.0]",30,93,7,3,False,val_loss,65,105,True,0.2891,0.8744,0.7747,0.6362,0.9346,0.7825,0.6862,0.5225,0.8788,0.8844,0.8652,0.6941,0.9422,0.8655,0.7319,0.6687,0.9325,17.8476,20.9169,22.8854,18.9484,11.7091,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_1__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_1__93_7__seed3/result.json
sw__unet__efficientnet-b3__cw1_1_1__93_7__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 1.0]",30,93,7,4,False,val_loss,47,87,True,0.2149,0.9071,0.871,0.7822,0.9295,0.8326,0.787,0.6601,0.87,0.9129,0.869,0.8096,0.9015,0.9022,0.8843,0.7681,0.9618,8.4737,9.0085,9.5516,8.4655,7.404,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_1__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_1__93_7__seed4/result.json
sw__unet__efficientnet-b3__cw1_1_1__93_7__seed5,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 1.0]",30,93,7,5,False,val_loss,64,104,True,0.3104,0.8743,0.777,0.6116,0.9193,0.7818,0.6916,0.504,0.8524,0.9084,0.8304,0.7943,0.8647,0.8544,0.7668,0.5617,0.9836,19.5809,23.9726,22.382,25.5631,10.7977,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_1__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_1__93_7__seed5/result.json
sw__unet__efficientnet-b3__cw1_1_2__80_20__seed2,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 2.0]",30,80,20,2,False,val_loss,86,126,True,0.2063,0.9082,0.8573,0.7551,0.9533,0.8355,0.7774,0.6416,0.912,0.9048,0.8716,0.7525,0.9667,0.9123,0.8516,0.794,0.9418,14.7667,17.0159,18.1183,15.9134,10.2682,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_2__80_20__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_2__80_20__seed2/result.json
sw__unet__efficientnet-b3__cw1_1_2__93_7__seed1,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 2.0]",30,93,7,1,False,val_loss,61,101,True,0.1585,0.9157,0.8959,0.8172,0.9599,0.8472,0.815,0.6998,0.9238,0.9172,0.89,0.8113,0.9513,0.9145,0.9033,0.8335,0.9695,9.3235,10.1878,11.0046,9.371,7.5949,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_2__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_2__93_7__seed1/result.json
sw__unet__efficientnet-b3__cw1_1_2__93_7__seed2,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 2.0]",30,93,7,2,False,val_loss,92,132,True,0.3102,0.8751,0.7453,0.631,0.9343,0.7827,0.6521,0.5211,0.8776,0.8827,0.7798,0.7201,0.9367,0.868,0.7359,0.6181,0.935,23.3498,27.7885,30.5739,25.0031,14.4724,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_2__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_2__93_7__seed2/result.json
sw__unet__efficientnet-b3__cw1_1_2__93_7__seed3,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 2.0]",30,93,7,3,False,val_loss,62,102,True,0.2934,0.8765,0.7823,0.6483,0.9347,0.7859,0.6922,0.5305,0.879,0.8821,0.8497,0.695,0.9472,0.8715,0.7671,0.6865,0.9278,16.0448,18.8778,19.1904,18.5652,10.3787,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_2__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_2__93_7__seed3/result.json
sw__unet__efficientnet-b3__cw1_1_2__93_7__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 2.0]",30,93,7,4,False,val_loss,75,115,True,0.2109,0.9091,0.8824,0.7962,0.9314,0.836,0.7994,0.6752,0.8734,0.9138,0.8721,0.8239,0.9064,0.9053,0.8961,0.7737,0.9601,8.2474,8.8215,9.4141,8.2289,7.0992,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_2__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_2__93_7__seed4/result.json
sw__unet__efficientnet-b3__cw1_1_2__93_7__seed5,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 2.0]",30,93,7,5,False,val_loss,64,104,True,0.2884,0.8769,0.7675,0.637,0.9208,0.7858,0.6837,0.5262,0.8548,0.9086,0.8247,0.8069,0.8681,0.8578,0.7638,0.5803,0.9823,18.0385,22.223,22.779,21.667,9.6693,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_2__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_2__93_7__seed5/result.json
sw__unet__efficientnet-b3__cw1_1_3__80_20__seed2,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 3.0]",30,80,20,2,False,val_loss,89,129,True,0.2046,0.9083,0.8628,0.7608,0.9527,0.8356,0.7821,0.6444,0.9109,0.9033,0.871,0.7551,0.9688,0.914,0.8622,0.8021,0.9387,14.7075,16.9785,18.128,15.8289,10.1656,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_3__80_20__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_3__80_20__seed2/result.json
sw__unet__efficientnet-b3__cw1_1_3__80_20__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 3.0]",30,80,20,4,False,val_loss,67,107,True,0.216,0.9058,0.8908,0.8125,0.9353,0.8307,0.8097,0.6929,0.8818,0.9069,0.8792,0.8391,0.9273,0.9054,0.9058,0.7899,0.9456,6.35,6.906,7.8011,6.0109,5.2381,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_3__80_20__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_3__80_20__seed4/result.json
sw__unet__efficientnet-b3__cw1_1_3__93_7__seed1,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 3.0]",30,93,7,1,False,val_loss,55,95,True,0.1655,0.9118,0.8909,0.8104,0.9583,0.8408,0.8069,0.6902,0.9211,0.9133,0.8704,0.8201,0.9484,0.9114,0.9138,0.8096,0.9694,9.7642,10.7691,12.3912,9.1469,7.7546,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_3__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_3__93_7__seed1/result.json
sw__unet__efficientnet-b3__cw1_1_3__93_7__seed2,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 3.0]",30,93,7,2,False,val_loss,80,120,True,0.3213,0.873,0.7349,0.6249,0.9333,0.7794,0.6437,0.516,0.8758,0.8808,0.7742,0.7204,0.9351,0.8657,0.7295,0.6134,0.9346,23.0193,27.2374,30.1486,24.3263,14.5831,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_3__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_3__93_7__seed2/result.json
sw__unet__efficientnet-b3__cw1_1_3__93_7__seed3,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 3.0]",30,93,7,3,False,val_loss,62,102,True,0.297,0.8732,0.7561,0.6269,0.9335,0.7807,0.6694,0.5143,0.8769,0.8812,0.8152,0.7021,0.9435,0.8657,0.753,0.6605,0.9295,16.5714,20.1403,21.072,19.2086,9.4336,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_3__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_3__93_7__seed3/result.json
sw__unet__efficientnet-b3__cw1_1_3__93_7__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 3.0]",30,93,7,4,False,val_loss,54,94,True,0.2063,0.9094,0.8827,0.7967,0.9309,0.8363,0.8002,0.676,0.8726,0.9143,0.8726,0.8258,0.9049,0.9053,0.8965,0.7725,0.9608,8.3948,8.8779,9.4767,8.2791,7.4286,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_3__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_3__93_7__seed4/result.json
sw__unet__efficientnet-b3__cw1_1_3__93_7__seed5,sweep,1,unet,efficientnet-b3,"[1.0, 1.0, 3.0]",30,93,7,5,False,val_loss,64,104,True,0.287,0.8735,0.7727,0.6366,0.9192,0.7806,0.6874,0.5263,0.8521,0.9082,0.829,0.8112,0.8642,0.853,0.7581,0.5698,0.9838,18.9147,23.2199,26.2981,20.1416,10.3044,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_1_3__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_1_3__93_7__seed5/result.json
sw__unet__efficientnet-b3__cw1_2_1__80_20__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 1.0]",30,80,20,4,False,val_loss,71,111,True,0.2549,0.9083,0.8918,0.819,0.9361,0.8346,0.8114,0.7024,0.8829,0.9085,0.9007,0.812,0.9357,0.9083,0.8859,0.8289,0.9378,6.7039,7.2179,8.122,6.3139,5.6758,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_1__80_20__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_1__80_20__seed4/result.json
sw__unet__efficientnet-b3__cw1_2_1__93_7__seed1,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 1.0]",30,93,7,1,False,val_loss,55,95,True,0.1681,0.9176,0.8932,0.8195,0.9604,0.8501,0.8114,0.7043,0.9248,0.9185,0.9073,0.793,0.9563,0.9167,0.8813,0.8611,0.9654,9.4438,10.3802,11.3034,9.457,7.5709,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_1__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_1__93_7__seed1/result.json
sw__unet__efficientnet-b3__cw1_2_1__93_7__seed3,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 1.0]",30,93,7,3,False,val_loss,62,102,True,0.3341,0.8731,0.7731,0.6632,0.9317,0.7805,0.6832,0.547,0.874,0.8817,0.8672,0.7177,0.944,0.8659,0.7377,0.6801,0.926,17.6869,21.7829,21.9801,21.5857,9.4949,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_1__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_1__93_7__seed3/result.json
sw__unet__efficientnet-b3__cw1_2_1__93_7__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 1.0]",30,93,7,4,False,val_loss,73,113,True,0.2466,0.9086,0.8817,0.794,0.9311,0.8351,0.7981,0.6733,0.8727,0.9137,0.8925,0.8054,0.9086,0.904,0.8732,0.7869,0.9567,8.4305,8.8746,9.0154,8.7339,7.5423,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_1__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_1__93_7__seed4/result.json
sw__unet__efficientnet-b3__cw1_2_1__93_7__seed5,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 1.0]",30,93,7,5,False,val_loss,64,104,True,0.4259,0.8762,0.7715,0.6266,0.9203,0.7845,0.6873,0.52,0.854,0.9087,0.8214,0.7905,0.8677,0.8558,0.7533,0.5748,0.9817,20.4283,24.7715,25.375,24.168,11.742,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_1__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_1__93_7__seed5/result.json
sw__unet__efficientnet-b3__cw1_2_2__80_20__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 2.0]",30,80,20,4,False,val_loss,71,111,True,0.254,0.9079,0.8923,0.8181,0.935,0.8339,0.8121,0.7008,0.8811,0.9074,0.8924,0.8189,0.9345,0.9083,0.8949,0.8201,0.9372,6.5739,7.1202,8.0303,6.2101,5.4812,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_2__80_20__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_2__80_20__seed4/result.json
sw__unet__efficientnet-b3__cw1_2_2__93_7__seed1,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 2.0]",30,93,7,1,False,val_loss,61,101,True,0.1777,0.9164,0.8949,0.819,0.9595,0.8482,0.8137,0.703,0.9231,0.9165,0.8942,0.8018,0.9538,0.9163,0.8973,0.8499,0.9662,9.6629,10.5086,11.4362,9.5811,7.9715,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_2__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_2__93_7__seed1/result.json
sw__unet__efficientnet-b3__cw1_2_2__93_7__seed2,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 2.0]",30,93,7,2,False,val_loss,116,156,True,0.3625,0.8751,0.7675,0.6423,0.9309,0.7829,0.6706,0.5267,0.8717,0.8782,0.8001,0.7062,0.9425,0.8722,0.759,0.6425,0.9232,22.7393,26.6685,28.9077,24.4293,14.8809,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_2__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_2__93_7__seed2/result.json
sw__unet__efficientnet-b3__cw1_2_2__93_7__seed3,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 2.0]",30,93,7,3,False,val_loss,62,102,True,0.3538,0.8716,0.7687,0.6298,0.9306,0.7781,0.6802,0.5153,0.8721,0.8797,0.8722,0.685,0.9438,0.8646,0.7284,0.6714,0.9242,20.3246,24.8338,26.6519,23.0157,11.3062,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_2__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_2__93_7__seed3/result.json
sw__unet__efficientnet-b3__cw1_2_2__93_7__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 2.0]",30,93,7,4,False,val_loss,77,117,True,0.2527,0.9078,0.8725,0.787,0.9302,0.8338,0.7886,0.6662,0.8712,0.9114,0.8742,0.7946,0.9098,0.9044,0.882,0.7924,0.9539,8.7383,9.2858,9.6435,8.9281,7.6433,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_2__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_2__93_7__seed4/result.json
sw__unet__efficientnet-b3__cw1_2_2__93_7__seed5,sweep,1,unet,efficientnet-b3,"[1.0, 2.0, 2.0]",30,93,7,5,False,val_loss,60,100,True,0.3926,0.8746,0.7458,0.6214,0.9205,0.782,0.6637,0.5191,0.8544,0.9116,0.8275,0.8074,0.8654,0.8522,0.734,0.56,0.9851,21.8822,26.9288,25.8151,28.0425,11.7888,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_2_2__93_7__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_2_2__93_7__seed5/result.json
sw__unet__efficientnet-b3__cw1_3_1__80_20__seed3,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,80,20,3,False,val_loss,67,107,True,0.2663,0.8965,0.7651,0.6866,0.9335,0.8156,0.6929,0.588,0.8788,0.8938,0.8066,0.6779,0.9615,0.9019,0.8376,0.8252,0.9106,15.4957,18.4244,19.0964,17.7524,9.6383,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__80_20__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__80_20__seed3/result.json
sw__unet__efficientnet-b3__cw1_3_1__80_20__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,80,20,4,False,val_loss,71,111,True,0.2665,0.9088,0.8894,0.8208,0.9362,0.8352,0.8081,0.7048,0.8829,0.908,0.9062,0.7996,0.942,0.9097,0.8765,0.8463,0.9315,6.8701,7.4474,8.1266,6.7683,5.7155,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__80_20__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__80_20__seed4/result.json
sw__unet__efficientnet-b3__cw1_3_1__93_7__seed1,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,93,7,1,False,val_loss,55,95,True,0.182,0.9189,0.8939,0.8218,0.9611,0.8524,0.8125,0.7082,0.9261,0.9199,0.9161,0.7883,0.9592,0.9183,0.8749,0.8714,0.9637,8.8319,9.5948,10.3311,8.8586,7.306,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__93_7__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__93_7__seed1/result.json
sw__unet__efficientnet-b3__cw1_3_1__93_7__seed3,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,93,7,3,False,val_loss,64,104,True,0.3806,0.8725,0.7736,0.6523,0.931,0.7794,0.6807,0.5337,0.8727,0.8801,0.8509,0.6912,0.946,0.8667,0.7421,0.6946,0.9226,19.0207,22.9669,23.7406,22.1933,11.1282,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__93_7__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__93_7__seed3/result.json
sw__unet__efficientnet-b3__cw1_3_1__93_7__seed4,sweep,1,unet,efficientnet-b3,"[1.0, 3.0, 1.0]",30,93,7,4,False,val_loss,59,99,True,0.2586,0.9098,0.8787,0.799,0.933,0.8369,0.7938,0.6805,0.8759,0.9135,0.8955,0.796,0.9179,0.9063,0.865,0.8068,0.9501,8.5599,9.0006,9.2033,8.7978,7.6787,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet__efficientnet-b3__cw1_3_1__93_7__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet__efficientnet-b3__cw1_3_1__93_7__seed4/result.json
