run_id,stage,wave,arch,encoder,class_weights,n_images,train_pct,val_pct,seed,augmentation,checkpoint_metric,best_epoch,epochs_completed,early_stopped,best_val_loss,dice_macro,dice_axon,dice_myelin,dice_bg,iou_macro,iou_axon,iou_myelin,iou_bg,precision_macro,precision_axon,precision_myelin,precision_bg,recall_macro,recall_axon,recall_myelin,recall_bg,hd95_macro,hd95_myelin_axon,hd95_axon,hd95_myelin,hd95_bg,train_stems,val_stems,model_path,result_path,collapse_pct_arch,collapse_pct_encoder,collapse_pct_combo
sw__manet__efficientnet-b4__cw3_3_1__67_33__seed3,sweep,1,manet,efficientnet-b4,"[3.0, 3.0, 1.0]",30,67,33,3,False,val_loss,9,49,True,0.7709,0.4532,0.2051,0.2566,0.7459,0.3259,0.1537,0.1918,0.6405,0.7939,0.8318,0.736,0.6452,0.4494,0.2279,0.2743,0.9922,66.2303,76.3307,80.8944,71.7671,46.0293,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw3_3_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw3_3_1__67_33__seed3/result.json,13.8,39.4,44.2
sw__manet__efficientnet-b4__cw3_3_1__67_33__seed4,sweep,1,manet,efficientnet-b4,"[3.0, 3.0, 1.0]",30,67,33,4,False,val_loss,1,41,True,1.1035,0.2789,0.1105,0.0585,0.6694,0.2041,0.0647,0.0325,0.5445,0.695,0.8917,0.7885,0.5451,0.3559,0.0666,0.034,0.9986,90.5226,103.6377,101.3549,105.9206,64.2923,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw3_3_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw3_3_1__67_33__seed4/result.json,13.8,39.4,44.2
sw__manet__efficientnet-b4__cw3_3_1__67_33__seed5,sweep,1,manet,efficientnet-b4,"[3.0, 3.0, 1.0]",30,67,33,5,False,val_loss,2,42,True,0.8297,0.4944,0.2535,0.1948,0.7696,0.3591,0.1834,0.1309,0.6498,0.7635,0.9232,0.5876,0.6515,0.4774,0.1926,0.1418,0.9944,74.8304,90.2816,97.4708,83.0925,43.9278,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw3_3_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw3_3_1__67_33__seed5/result.json,13.8,39.4,44.2
sw__manet__efficientnet-b4__cw3_3_1__80_20__seed1,sweep,1,manet,efficientnet-b4,"[3.0, 3.0, 1.0]",30,80,20,1,False,val_loss,2,42,True,0.8277,0.4329,0.2138,0.1606,0.7768,0.3192,0.1531,0.1016,0.6724,0.8111,0.8695,0.63,0.6733,0.428,0.246,0.2152,0.9985,79.2728,94.9946,82.9944,106.9949,47.8292,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw3_3_1__80_20__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw3_3_1__80_20__seed1/result.json,13.8,39.4,44.2
sw__manet__efficientnet-b4__cw3_3_1__80_20__seed2,sweep,1,manet,efficientnet-b4,"[3.0, 3.0, 1.0]",30,80,20,2,False,val_loss,2,42,True,0.8464,0.4212,0.1358,0.133,0.7869,0.3117,0.0914,0.0862,0.6723,0.8153,0.9658,0.8838,0.6727,0.4203,0.0936,0.0914,0.9989,76.5315,84.4972,87.7962,81.1983,60.6,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw3_3_1__80_20__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw3_3_1__80_20__seed2/result.json,13.8,39.4,44.2
sw__manet__efficientnet-b4__cw4_1_1__67_33__seed1,sweep,1,manet,efficientnet-b4,"[4.0, 1.0, 1.0]",30,67,33,1,False,val_loss,2,42,True,0.5541,0.2911,0.1063,0.0964,0.7252,0.2241,0.0896,0.0797,0.6129,0.7196,0.9841,0.7955,0.613,0.3527,0.0898,0.0865,0.9999,97.6873,112.6884,120.7,104.6768,67.685,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw4_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw4_1_1__67_33__seed1/result.json,13.8,39.4,44.2
sw__manet__efficientnet-b4__cw4_1_1__67_33__seed2,sweep,1,manet,efficientnet-b4,"[4.0, 1.0, 1.0]",30,67,33,2,False,val_loss,2,42,True,0.5242,0.2841,0.0406,0.0209,0.7393,0.2214,0.0247,0.0122,0.6184,0.7817,0.9522,0.9204,0.6184,0.3483,0.0253,0.0124,1.0,110.0233,125.5947,125.819,125.3703,78.8804,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw4_1_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw4_1_1__67_33__seed2/result.json,13.8,39.4,44.2
sw__manet__efficientnet-b4__cw4_1_1__67_33__seed4,sweep,1,manet,efficientnet-b4,"[4.0, 1.0, 1.0]",30,67,33,4,False,val_loss,2,42,True,0.6387,0.4143,0.2467,0.2329,0.705,0.2923,0.1651,0.1414,0.5847,0.7121,0.9582,0.5505,0.5861,0.4328,0.1669,0.1691,0.9961,63.9507,78.7321,101.5552,55.9089,34.388,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw4_1_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw4_1_1__67_33__seed4/result.json,13.8,39.4,44.2
sw__manet__efficientnet-b4__cw4_1_1__67_33__seed5,sweep,1,manet,efficientnet-b4,"[4.0, 1.0, 1.0]",30,67,33,5,False,val_loss,2,42,True,0.547,0.311,0.0881,0.0516,0.7281,0.2331,0.0637,0.0352,0.6035,0.7806,0.9514,0.8595,0.6035,0.3648,0.0652,0.036,0.9998,111.0369,130.667,134.1699,127.164,71.7767,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw4_1_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw4_1_1__67_33__seed5/result.json,13.8,39.4,44.2
sw__manet__efficientnet-b4__cw4_1_1__80_20__seed1,sweep,1,manet,efficientnet-b4,"[4.0, 1.0, 1.0]",30,80,20,1,False,val_loss,2,42,True,0.493,0.4953,0.2926,0.1909,0.7906,0.3654,0.2204,0.1282,0.6901,0.8198,0.7892,0.719,0.6909,0.4703,0.3319,0.2277,0.9985,65.1974,79.0284,77.9719,80.085,37.5352,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw4_1_1__80_20__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw4_1_1__80_20__seed1/result.json,13.8,39.4,44.2
sw__manet__efficientnet-b4__cw4_1_1__80_20__seed5,sweep,1,manet,efficientnet-b4,"[4.0, 1.0, 1.0]",30,80,20,5,False,val_loss,2,42,True,0.5495,0.4721,0.3032,0.2221,0.7527,0.3412,0.2181,0.1499,0.6385,0.7724,0.9003,0.7073,0.6396,0.4621,0.2271,0.1633,0.9983,58.6788,70.451,75.103,65.799,35.1346,[],[],/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__manet__efficientnet-b4__cw4_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__manet__efficientnet-b4__cw4_1_1__80_20__seed5/result.json,13.8,39.4,44.2
sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed1,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,67,33,1,False,val_loss,1,41,True,0.8795,0.3492,0.2065,0.1095,0.7336,0.2588,0.1513,0.0779,0.6246,0.7631,0.8927,0.7998,0.6247,0.3843,0.1967,0.1083,0.9998,78.9159,90.2471,88.9161,91.5781,56.2535,"['ctrl_img_4', 'ctrl_img_21', 'ctrl_img_20', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_10', 'ctrl_img_9', 'ctrl_img_16', 'ctrl_img_17', 'ctrl_img_27', 'regen_img_2', 'regen_img_15', 'regen_img_29', 'regen_img_23', 'regen_img_12', 'regen_img_3', 'regen_img_13', 'regen_img_14', 'regen_img_18', 'regen_img_7']","['ctrl_img_1', 'ctrl_img_22', 'ctrl_img_25', 'ctrl_img_8', 'ctrl_img_6', 'regen_img_30', 'regen_img_11', 'regen_img_19', 'regen_img_28', 'regen_img_24']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed1/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed2,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,67,33,2,False,val_loss,1,41,True,0.8303,0.3776,0.173,0.1293,0.7565,0.2779,0.1226,0.084,0.6426,0.7994,0.9814,0.8509,0.643,0.3984,0.1248,0.0922,0.9993,80.3597,88.9508,90.8412,87.0605,63.1776,"['ctrl_img_4', 'ctrl_img_10', 'ctrl_img_16', 'ctrl_img_20', 'ctrl_img_9', 'ctrl_img_26', 'ctrl_img_25', 'ctrl_img_6', 'ctrl_img_21', 'ctrl_img_5', 'regen_img_14', 'regen_img_3', 'regen_img_11', 'regen_img_18', 'regen_img_7', 'regen_img_19', 'regen_img_2', 'regen_img_15', 'regen_img_24', 'regen_img_12']","['ctrl_img_22', 'ctrl_img_17', 'ctrl_img_27', 'ctrl_img_1', 'ctrl_img_8', 'regen_img_13', 'regen_img_29', 'regen_img_30', 'regen_img_28', 'regen_img_23']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed2/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed3,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,67,33,3,False,val_loss,2,42,True,0.9542,0.4715,0.1698,0.32,0.7453,0.3461,0.1332,0.2287,0.6337,0.792,0.9327,0.6667,0.6398,0.4693,0.1628,0.3206,0.9766,59.6809,72.0605,88.4367,55.6843,34.9217,"['ctrl_img_16', 'ctrl_img_8', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_6', 'ctrl_img_27', 'ctrl_img_10', 'ctrl_img_25', 'ctrl_img_22', 'ctrl_img_20', 'regen_img_30', 'regen_img_15', 'regen_img_3', 'regen_img_2', 'regen_img_14', 'regen_img_12', 'regen_img_23', 'regen_img_29', 'regen_img_28', 'regen_img_24']","['ctrl_img_21', 'ctrl_img_1', 'ctrl_img_17', 'ctrl_img_9', 'ctrl_img_4', 'regen_img_18', 'regen_img_7', 'regen_img_11', 'regen_img_19', 'regen_img_13']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed3/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed4,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,67,33,4,False,val_loss,1,41,True,0.8611,0.3419,0.1955,0.1438,0.6809,0.2421,0.1245,0.0864,0.5582,0.7577,0.9534,0.7986,0.5589,0.3896,0.1268,0.0924,0.9987,74.5027,85.4914,84.3377,86.6451,52.5252,"['ctrl_img_20', 'ctrl_img_4', 'ctrl_img_17', 'ctrl_img_10', 'ctrl_img_22', 'ctrl_img_21', 'ctrl_img_26', 'ctrl_img_8', 'ctrl_img_25', 'ctrl_img_1', 'regen_img_29', 'regen_img_19', 'regen_img_30', 'regen_img_14', 'regen_img_3', 'regen_img_7', 'regen_img_12', 'regen_img_11', 'regen_img_13', 'regen_img_18']","['ctrl_img_16', 'ctrl_img_27', 'ctrl_img_6', 'ctrl_img_9', 'ctrl_img_5', 'regen_img_15', 'regen_img_24', 'regen_img_23', 'regen_img_2', 'regen_img_28']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed4/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed5,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,67,33,5,False,val_loss,1,41,True,0.8828,0.4525,0.1897,0.2466,0.7581,0.3273,0.1305,0.1684,0.6388,0.8026,0.9176,0.7515,0.64,0.4484,0.1347,0.1786,0.9969,63.8229,75.8447,87.8684,63.8209,39.7795,"['ctrl_img_8', 'ctrl_img_6', 'ctrl_img_5', 'ctrl_img_9', 'ctrl_img_27', 'ctrl_img_17', 'ctrl_img_26', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_20', 'regen_img_23', 'regen_img_3', 'regen_img_12', 'regen_img_19', 'regen_img_24', 'regen_img_14', 'regen_img_7', 'regen_img_11', 'regen_img_13', 'regen_img_28']","['ctrl_img_25', 'ctrl_img_22', 'ctrl_img_10', 'ctrl_img_1', 'ctrl_img_21', 'regen_img_18', 'regen_img_15', 'regen_img_29', 'regen_img_2', 'regen_img_30']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__67_33__seed5/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_1__80_20__seed5,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,80,20,5,False,val_loss,1,41,True,0.8402,0.4128,0.2219,0.2046,0.736,0.2971,0.157,0.1388,0.6209,0.8055,0.9198,0.8605,0.6218,0.4226,0.1619,0.1474,0.9986,70.5193,81.6554,87.4475,75.8634,48.2469,"['ctrl_img_1', 'ctrl_img_21', 'ctrl_img_8', 'ctrl_img_6', 'ctrl_img_5', 'ctrl_img_9', 'ctrl_img_27', 'ctrl_img_17', 'ctrl_img_26', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_20', 'regen_img_2', 'regen_img_30', 'regen_img_23', 'regen_img_3', 'regen_img_12', 'regen_img_19', 'regen_img_24', 'regen_img_14', 'regen_img_7', 'regen_img_11', 'regen_img_13', 'regen_img_28']","['ctrl_img_25', 'ctrl_img_22', 'ctrl_img_10', 'regen_img_18', 'regen_img_15', 'regen_img_29']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__80_20__seed5/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed2,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 1.0]",30,93,7,2,False,val_loss,1,41,True,0.9378,0.339,0.0689,0.0919,0.7624,0.2568,0.0407,0.0551,0.6425,0.8085,0.6813,0.7241,0.6428,0.3743,0.041,0.0556,0.9994,91.2571,111.9709,123.2397,100.7022,49.8295,"['ctrl_img_17', 'ctrl_img_27', 'ctrl_img_1', 'ctrl_img_8', 'ctrl_img_4', 'ctrl_img_10', 'ctrl_img_16', 'ctrl_img_20', 'ctrl_img_9', 'ctrl_img_26', 'ctrl_img_25', 'ctrl_img_6', 'ctrl_img_21', 'ctrl_img_5', 'regen_img_29', 'regen_img_30', 'regen_img_28', 'regen_img_23', 'regen_img_14', 'regen_img_3', 'regen_img_11', 'regen_img_18', 'regen_img_7', 'regen_img_19', 'regen_img_2', 'regen_img_15', 'regen_img_24', 'regen_img_12']","['ctrl_img_22', 'regen_img_13']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_1__93_7__seed2/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_2__67_33__seed1,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 2.0]",30,67,33,1,False,val_loss,1,41,True,0.8861,0.3583,0.193,0.101,0.7351,0.2648,0.1375,0.0731,0.625,0.7746,0.8073,0.878,0.6252,0.39,0.1861,0.1024,0.9995,78.0058,92.0116,86.9032,97.1199,49.9942,"['ctrl_img_4', 'ctrl_img_21', 'ctrl_img_20', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_10', 'ctrl_img_9', 'ctrl_img_16', 'ctrl_img_17', 'ctrl_img_27', 'regen_img_2', 'regen_img_15', 'regen_img_29', 'regen_img_23', 'regen_img_12', 'regen_img_3', 'regen_img_13', 'regen_img_14', 'regen_img_18', 'regen_img_7']","['ctrl_img_1', 'ctrl_img_22', 'ctrl_img_25', 'ctrl_img_8', 'ctrl_img_6', 'regen_img_30', 'regen_img_11', 'regen_img_19', 'regen_img_28', 'regen_img_24']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_2__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_2__67_33__seed1/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_2__67_33__seed2,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 2.0]",30,67,33,2,False,val_loss,1,41,True,0.9289,0.4169,0.2239,0.1454,0.7634,0.3044,0.1642,0.0955,0.651,0.8196,0.961,0.9114,0.6515,0.4223,0.1705,0.1007,0.999,65.9539,71.5257,71.3602,71.6912,54.8103,"['ctrl_img_4', 'ctrl_img_10', 'ctrl_img_16', 'ctrl_img_20', 'ctrl_img_9', 'ctrl_img_26', 'ctrl_img_25', 'ctrl_img_6', 'ctrl_img_21', 'ctrl_img_5', 'regen_img_14', 'regen_img_3', 'regen_img_11', 'regen_img_18', 'regen_img_7', 'regen_img_19', 'regen_img_2', 'regen_img_15', 'regen_img_24', 'regen_img_12']","['ctrl_img_22', 'ctrl_img_17', 'ctrl_img_27', 'ctrl_img_1', 'ctrl_img_8', 'regen_img_13', 'regen_img_29', 'regen_img_30', 'regen_img_28', 'regen_img_23']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_2__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_2__67_33__seed2/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_2__67_33__seed4,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 2.0]",30,67,33,4,False,val_loss,1,41,True,0.8782,0.2847,0.1233,0.0877,0.6709,0.2075,0.0753,0.0511,0.5473,0.7441,0.9583,0.8318,0.5476,0.359,0.0763,0.0542,0.9996,74.7571,82.0602,81.5329,82.5876,60.1508,"['ctrl_img_20', 'ctrl_img_4', 'ctrl_img_17', 'ctrl_img_10', 'ctrl_img_22', 'ctrl_img_21', 'ctrl_img_26', 'ctrl_img_8', 'ctrl_img_25', 'ctrl_img_1', 'regen_img_29', 'regen_img_19', 'regen_img_30', 'regen_img_14', 'regen_img_3', 'regen_img_7', 'regen_img_12', 'regen_img_11', 'regen_img_13', 'regen_img_18']","['ctrl_img_16', 'ctrl_img_27', 'ctrl_img_6', 'ctrl_img_9', 'ctrl_img_5', 'regen_img_15', 'regen_img_24', 'regen_img_23', 'regen_img_2', 'regen_img_28']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_2__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_2__67_33__seed4/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed2,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 2.0]",30,93,7,2,False,val_loss,1,41,True,1.0758,0.4465,0.1149,0.214,0.7812,0.329,0.0713,0.1425,0.6626,0.8332,0.801,0.8868,0.6632,0.4387,0.0724,0.1463,0.9981,73.4112,87.5952,102.4196,72.7709,45.043,"['ctrl_img_17', 'ctrl_img_27', 'ctrl_img_1', 'ctrl_img_8', 'ctrl_img_4', 'ctrl_img_10', 'ctrl_img_16', 'ctrl_img_20', 'ctrl_img_9', 'ctrl_img_26', 'ctrl_img_25', 'ctrl_img_6', 'ctrl_img_21', 'ctrl_img_5', 'regen_img_29', 'regen_img_30', 'regen_img_28', 'regen_img_23', 'regen_img_14', 'regen_img_3', 'regen_img_11', 'regen_img_18', 'regen_img_7', 'regen_img_19', 'regen_img_2', 'regen_img_15', 'regen_img_24', 'regen_img_12']","['ctrl_img_22', 'regen_img_13']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_2__93_7__seed2/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed1,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 3.0]",30,67,33,1,False,val_loss,1,41,True,0.85,0.2824,0.1042,0.0707,0.7222,0.2188,0.0795,0.0639,0.6099,0.7459,0.8906,0.9268,0.6099,0.3486,0.1021,0.072,0.9999,101.4212,118.1811,104.8512,131.511,67.9014,"['ctrl_img_4', 'ctrl_img_21', 'ctrl_img_20', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_10', 'ctrl_img_9', 'ctrl_img_16', 'ctrl_img_17', 'ctrl_img_27', 'regen_img_2', 'regen_img_15', 'regen_img_29', 'regen_img_23', 'regen_img_12', 'regen_img_3', 'regen_img_13', 'regen_img_14', 'regen_img_18', 'regen_img_7']","['ctrl_img_1', 'ctrl_img_22', 'ctrl_img_25', 'ctrl_img_8', 'ctrl_img_6', 'regen_img_30', 'regen_img_11', 'regen_img_19', 'regen_img_28', 'regen_img_24']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed1/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed2,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 3.0]",30,67,33,2,False,val_loss,1,41,True,0.9512,0.4877,0.3029,0.2209,0.7787,0.356,0.2355,0.1524,0.6717,0.8296,0.9596,0.9236,0.6728,0.4686,0.2478,0.1628,0.9982,52.165,52.2119,54.2151,50.2087,52.0713,"['ctrl_img_4', 'ctrl_img_10', 'ctrl_img_16', 'ctrl_img_20', 'ctrl_img_9', 'ctrl_img_26', 'ctrl_img_25', 'ctrl_img_6', 'ctrl_img_21', 'ctrl_img_5', 'regen_img_14', 'regen_img_3', 'regen_img_11', 'regen_img_18', 'regen_img_7', 'regen_img_19', 'regen_img_2', 'regen_img_15', 'regen_img_24', 'regen_img_12']","['ctrl_img_22', 'ctrl_img_17', 'ctrl_img_27', 'ctrl_img_1', 'ctrl_img_8', 'regen_img_13', 'regen_img_29', 'regen_img_30', 'regen_img_28', 'regen_img_23']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed2/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed3,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 3.0]",30,67,33,3,False,val_loss,1,41,True,0.8386,0.4168,0.1433,0.2713,0.7371,0.3043,0.1166,0.2031,0.6243,0.7865,0.9345,0.7968,0.627,0.4305,0.1319,0.2601,0.9919,69.8718,84.5198,97.95,71.0896,40.5759,"['ctrl_img_16', 'ctrl_img_8', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_6', 'ctrl_img_27', 'ctrl_img_10', 'ctrl_img_25', 'ctrl_img_22', 'ctrl_img_20', 'regen_img_30', 'regen_img_15', 'regen_img_3', 'regen_img_2', 'regen_img_14', 'regen_img_12', 'regen_img_23', 'regen_img_29', 'regen_img_28', 'regen_img_24']","['ctrl_img_21', 'ctrl_img_1', 'ctrl_img_17', 'ctrl_img_9', 'ctrl_img_4', 'regen_img_18', 'regen_img_7', 'regen_img_11', 'regen_img_19', 'regen_img_13']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed3/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed4,sweep,1,unet++,efficientnet-b3,"[1.0, 1.0, 3.0]",30,67,33,4,False,val_loss,1,41,True,0.8764,0.2895,0.1443,0.085,0.6717,0.2103,0.0917,0.051,0.549,0.7475,0.9523,0.8486,0.5493,0.3616,0.0936,0.054,0.9996,74.6083,82.5547,79.2727,85.8366,58.7157,"['ctrl_img_20', 'ctrl_img_4', 'ctrl_img_17', 'ctrl_img_10', 'ctrl_img_22', 'ctrl_img_21', 'ctrl_img_26', 'ctrl_img_8', 'ctrl_img_25', 'ctrl_img_1', 'regen_img_29', 'regen_img_19', 'regen_img_30', 'regen_img_14', 'regen_img_3', 'regen_img_7', 'regen_img_12', 'regen_img_11', 'regen_img_13', 'regen_img_18']","['ctrl_img_16', 'ctrl_img_27', 'ctrl_img_6', 'ctrl_img_9', 'ctrl_img_5', 'regen_img_15', 'regen_img_24', 'regen_img_23', 'regen_img_2', 'regen_img_28']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw1_1_3__67_33__seed4/result.json,13.1,38.9,41.7
